text1,text2,label
Utiliser un scooter,Marcher en ville,1
Préparer un dessert,Cuisiner des légumes,1
Préparer un smoothie,Préparer un plat,1
Préparer une leçon,Enseigner une langue,1
Préparer une soupe,Faire une sauce,1
Pratiquer la relaxation,Comparer les prix,0
Prendre l'air frais,Faire un bilan de santé,1
Nager en piscine,Jouer au tennis,1
Gérer ses finances,Ouvrir un compte,1
Jouer de la guitare,Prendre un ferry,0
Conduire une moto,Prendre l'avion,1
Faire une omelette,Préparer un smoothie,1
Créer une œuvre,Prendre la parole,0
Rédiger un rapport,Prendre la parole,1
Peindre un tableau,Dessiner un portrait,1
Gérer ses finances,Payer ses factures,1
Tondre la pelouse,Faire ses comptes,0
Réparer un meuble,Faire du shopping,0
Conduire un tracteur,Tester un programme,0
Utiliser un taxi,Conduire une voiture,1
Jouer du piano,Écrire une chanson,1
Utiliser un vélo électrique,Réparer une fuite,0
Composer une chanson,Préparer une soupe,0
Nettoyer la maison,Réparer une fuite,1
Faire du networking,Rédiger une lettre,1
Épargner de l'argent,Calculer ses dépenses,1
Interviewer quelqu'un,Rédiger une lettre,1
Organiser une formation,Animer une discussion,1
Laver les vitres,Ranger la maison,1
Cuire du riz,Réparer un meuble,0
Sécuriser un serveur,Animer une discussion,0
Gérer le stress,Faire de l'exercice,1
Réparer un ordinateur,Déployer une application,1
Faire le ménage,Organiser un placard,1
Conduire un camion,Rédiger un rapport,0
Faire du shopping,Négocier un prix,1
Jouer au tennis,Faire de la danse,1
Jouer du violon,Créer une œuvre,1
Organiser une conférence,Improviser au piano,0
Faire de la randonnée,Écrire une chanson,0
Prendre un bus,Aller chez le dentiste,0
Utiliser un vélo électrique,Écrire une chanson,0
Prendre la parole,Dormir suffisamment,0
Prendre soin de sa peau,Faire du stretching,1
Monitorer un système,Automatiser une tâche,1
Conduire une voiture,Organiser un placard,0
Passer un appel,Faire du ski,0
Négocier un prix,Payer ses factures,1
Pratiquer le surf,Faire du jogging,1
Faire une omelette,Préparer un plat,1
Faire du vélo,Courir un marathon,1
Conduire un camion,Pratiquer le surf,0
Prendre le métro,Conduire un tracteur,1
Conduire une trottinette,Utiliser un vélo électrique,1
Faire le ménage,Faire un discours,0
Faire griller de la viande,Cuisiner des légumes,1
Gérer son budget,Retourner un produit,1
Gérer le stress,Prendre l'air frais,1
Conduire une trottinette,Prendre l'avion,1
Faire une sauce,Faire une tarte,1
Éplucher des légumes,Faire une présentation,0
Préparer un smoothie,Faire cuire des pâtes,1
Créer un dessin,Faire de l'auto-stop,0
Préparer un gâteau,Faire une tarte,1
Jouer du piano,Jouer de la batterie,1
Présenter un projet,Faire de l'escalade,0
Dessiner un portrait,Jouer de la batterie,1
Modérer un débat,Négocier un contrat,1
Jouer au tennis,Pratiquer la boxe,1
Faire de l'exercice,Demander un crédit,0
Faire de l'escalade,Expliquer un concept,0
Faire du vélo,Faire griller de la viande,0
Laver les vitres,Ranger la maison,1
Nager en piscine,Demander un crédit,0
Prendre le train,Conduire une trottinette,1
Sécuriser un serveur,Organiser un placard,0
Faire du jogging,Conduire une moto,0
Corriger des copies,Faire une présentation,1
Sculpter une statue,Enseigner les mathématiques,0
Créer un dessin,Composer une mélodie,1
Négocier un prix,Entretenir le jardin,0
Tailler les arbres,Faire du networking,0
Organiser une formation,Monitorer un système,0
Automatiser une tâche,Acheter des vêtements,0
Improviser au piano,Jouer du violon,1
Laver les vitres,Entretenir le jardin,1
Modérer un débat,Comparer les prix,0
Sculpter une statue,Installer une étagère,0
Faire la vaisselle,Installer une étagère,1
Aller chez le dentiste,Gérer son budget,0
Négocier un contrat,Présenter un projet,1
Dessiner un portrait,Créer un dessin,1
Envoyer un email,Préparer un dessert,0
Animer une discussion,Faire de la maintenance,0
Arroser les plantes,Jouer au basketball,0
Réparer un ordinateur,Prendre le train,0
Faire la vaisselle,Cuisiner des légumes,0
Tondre la pelouse,Organiser un placard,1
Interviewer quelqu'un,Ranger la maison,0
Prendre des vitamines,Consulter un médecin,1
Créer une œuvre,Jouer du violon,1
Prendre des vitamines,Boire beaucoup d'eau,1
Faire de la méditation,Prendre soin de sa peau,1
Conduire un camion,Manger équilibré,0
Faire ses comptes,Calculer ses dépenses,1
Prendre l'air frais,Dormir suffisamment,1
Conduire un camion,Prendre un ferry,1
Préparer un plat,Faire une présentation,0
Jouer de la guitare,Faire une tarte,0
Monitorer un système,Rédiger une lettre,0
Prendre l'avion,Retourner un produit,0
Jouer de la guitare,Épargner de l'argent,0
Chanter une chanson,Faire de l'exercice,0
Faire une sauce,Conduire un camion,0
Sculpter une statue,Peindre un tableau,1
Créer un cours,Évaluer des étudiants,1
Prendre un ferry,Courir un marathon,0
Préparer un gâteau,Faire du networking,0
Composer une mélodie,Sculpter une statue,1
Donner des conseils,Corriger des copies,1
Monitorer un système,Tester un programme,1
Manger équilibré,Prendre l'air frais,1
Jouer au volleyball,Faire un discours,0
Conduire un tracteur,Nager en piscine,0
Faire de l'exercice,Faire un bilan de santé,1
Nager en piscine,Prendre un ferry,0
Nettoyer la maison,Ranger la maison,1
Faire de l'escalade,Jouer au basketball,1
Présenter un projet,Faire une sauce,0
Préparer un plat,Faire une tarte,1
Demander un crédit,Créer un site web,0
Animer un atelier,Organiser une formation,1
Préparer une salade,Faire ses comptes,0
Courir un marathon,Jouer du piano,0
Consulter un médecin,Prendre l'avion,0
Organiser une formation,Enseigner les mathématiques,1
Consulter un médecin,Faire de la méditation,1
Organiser un placard,Entretenir le jardin,1
Prendre le train,Utiliser un taxi,1
Automatiser une tâche,Utiliser un taxi,0
Préparer un dessert,Jouer au football,0
Pratiquer la boxe,Jouer au volleyball,1
Épargner de l'argent,Planter des fleurs,0
Jouer de la guitare,Utiliser un taxi,0
Payer ses factures,Tailler les arbres,0
Laver les vitres,Peindre un mur,1
Préparer un smoothie,Faire une présentation,0
Faire le ménage,Pratiquer la boxe,0
Nager en piscine,Dessiner un portrait,0
Consulter un médecin,Aller chez le dentiste,1
Faire du pain,Jouer au tennis,0
Animer une réunion,Dormir suffisamment,0
Jouer au volleyball,Faire de l'escalade,1
Faire griller de la viande,Préparer un dessert,1
Acheter des vêtements,Préparer un dessert,0
Préparer un dessert,Faire griller de la viande,1
Faire de la maintenance,Peindre à l'aquarelle,0
Préparer un dessert,Cuisiner des légumes,1
Faire du vélo,Pratiquer le surf,1
Préparer une salade,Jouer au basketball,0
Donner un cours,Interviewer quelqu'un,0
Jouer au basketball,Créer un cours,0
Faire un discours,Optimiser un système,0
Tondre la pelouse,Modérer un débat,0
Installer une étagère,Enseigner les mathématiques,0
Réparer un meuble,Peindre un mur,1
Animer une discussion,Donner des conseils,1
Faire du jogging,Faire de la maintenance,0
Créer un cours,Faire une présentation,1
Rédiger une lettre,Réparer une fuite,0
Nettoyer la maison,Organiser un placard,1
Cuisiner des légumes,Faire griller de la viande,1
Prendre un bus,Conduire une trottinette,1
Créer un dessin,Sculpter une statue,1
Faire de la méditation,Gérer le stress,1
Manger équilibré,Réparer un meuble,0
Peindre à l'aquarelle,Conduire un camion,0
Prendre le métro,Faire du shopping,0
Pratiquer le yoga,Courir un marathon,1
Jouer de la batterie,Pratiquer le yoga,0
Créer une base de données,Conduire un camion,0
Conduire une trottinette,Conduire une voiture,1
Rédiger une lettre,Passer un appel,1
Faire de l'auto-stop,Créer un algorithme,0
Faire du ski,Jouer au football,1
Entretenir le jardin,Aller chez le dentiste,0
Conduire un tracteur,Utiliser un vélo électrique,1
Animer une réunion,Jouer du piano,0
Faire du vélo,Faire de la musculation,1
Prendre un bus,Conduire une moto,1
Pratiquer le yoga,Faire du ski,1
Dessiner un portrait,Improviser au piano,1
Créer un algorithme,Conduire un camion,0
Faire les courses,Épargner de l'argent,1
Donner des conseils,Prendre des vitamines,0
Faire ses comptes,Investir en bourse,1
Monitorer un système,Faire les courses,0
Donner des conseils,Modérer un débat,0
Consulter un médecin,Réparer une fuite,0
Développer une application,Pratiquer la relaxation,0
Chanter une chanson,Jouer du piano,1
Sculpter une statue,Superviser des élèves,0
Négocier un prix,Investir en bourse,1
Évaluer des étudiants,Donner un cours,1
Demander un crédit,Modérer un débat,0
Faire les courses,Investir en bourse,1
Réparer un ordinateur,Enseigner les mathématiques,0
Utiliser un taxi,Faire du vélo,1
Jouer de la guitare,Réparer un meuble,0
Laver les vitres,Arroser les plantes,1
Programmer en Python,Sécuriser un serveur,1
Animer un atelier,Organiser une formation,1
Écrire un message,Faire du networking,1
Tester un programme,Installer un logiciel,1
Conduire un tracteur,Prendre le métro,1
Prendre l'avion,Marcher en ville,1
Tondre la pelouse,Faire le ménage,1
Conduire un tracteur,Conduire une voiture,1
Payer ses factures,Installer un logiciel,0
Faire du vélo,Faire du jogging,1
Réparer une fuite,Chanter une chanson,0
Prendre l'air frais,Faire les courses,0
Analyser des données,Créer un algorithme,1
Évaluer des étudiants,Acheter en ligne,0
Faire une tarte,Préparer un gâteau,1
Réparer un meuble,Installer une étagère,1
Faire griller de la viande,Déployer une application,0
Acheter en ligne,Faire du shopping,1
Nager en piscine,Jouer au tennis,1
Prendre la parole,Donner des conseils,0
Modérer un débat,Faire de la danse,0
Boire beaucoup d'eau,Prendre des vitamines,1
Faire les courses,Composer une mélodie,0
Négocier un contrat,Animer une réunion,1
Prendre un ferry,Conduire une trottinette,1
Gérer son budget,Prendre la parole en public,0
Calculer ses dépenses,Prendre le métro,0
Réparer un ordinateur,Jouer du piano,0
Utiliser un taxi,Entretenir le jardin,0
Réparer une fuite,Préparer un examen,0
Gérer ses finances,Jouer au football,0
Expliquer un concept,Faire de la musculation,0
Négocier un prix,Épargner de l'argent,1
Prendre un ferry,Tondre la pelouse,0
Acheter des vêtements,Faire de la danse,0
Animer une discussion,Arroser les plantes,0
Préparer un dessert,Peindre un tableau,0
Demander un crédit,Acheter des vêtements,1
Jouer au football,Courir un marathon,1
Jouer au tennis,Faire du jogging,1
Réparer un meuble,Cuisiner un rôti,0
Faire du vélo,Pratiquer la boxe,1
Consulter un médecin,Nager en piscine,0
Faire un discours,Négocier un contrat,1
Faire les courses,Écrire un message,0
Écrire une chanson,Improviser au piano,1
Faire une tarte,Faire cuire des pâtes,1
Créer un dessin,Peindre un tableau,1
Jouer au football,Tailler les arbres,0
Créer un site web,Prendre la parole en public,0
Préparer une soupe,Corriger des copies,0
Faire les courses,Épargner de l'argent,1
Faire de la danse,Faire de la randonnée,1
Faire de la randonnée,Pratiquer la boxe,1
Utiliser un scooter,Prendre le métro,1
Jouer de la batterie,Nager en piscine,0
Organiser une conférence,Configurer un réseau,0
Faire une sauce,Peindre un tableau,0
Pratiquer la relaxation,Prendre la parole en public,0
Configurer un réseau,Réparer une fuite,0
Utiliser un taxi,Envoyer un email,0
Déployer une application,Configurer un réseau,1
Rédiger une lettre,Ouvrir un compte,0
Corriger des copies,Créer un cours,1
Faire de la physiothérapie,Ranger la maison,0
Faire de l'escalade,Payer ses factures,0
Tailler les arbres,Pratiquer la boxe,0
Laver les vitres,Boire beaucoup d'eau,0
Faire du stretching,Jouer au tennis,0
Faire du shopping,Faire un massage,0
Expliquer un concept,Faire le ménage,0
Prendre un bus,Préparer une leçon,0
Retourner un produit,Réparer une fuite,0
Faire du jogging,Nager en piscine,1
Tester un programme,Prendre des vitamines,0
Développer une application,Jouer du piano,0
Chanter une chanson,Créer un cours,0
Utiliser un scooter,Utiliser un vélo électrique,1
Composer une mélodie,Chanter une chanson,1
Jouer de la batterie,Jouer du piano,1
Cuisiner un rôti,Faire une omelette,1
Jouer au tennis,Prendre l'air frais,0
Modérer un débat,Passer un appel,1
Conduire un camion,Faire du vélo,1
Composer une chanson,Écrire une chanson,1
Organiser une formation,Éplucher des légumes,0
Cuire du riz,Préparer un gâteau,1
Organiser une conférence,Animer une réunion,1
Arroser les plantes,Tailler les arbres,1
Prendre le métro,Préparer une soupe,0
Préparer une leçon,Faire une présentation,1
Jouer au football,Écrire un message,0
Prendre l'air frais,Prendre soin de sa peau,1
Cuire du riz,Cuisiner un rôti,1
Faire du pain,Nettoyer la maison,0
Rédiger une lettre,Organiser une conférence,1
Peindre un tableau,Écrire un message,0
Faire de la musculation,Payer ses factures,0
Créer un algorithme,Configurer un réseau,1
Modérer un débat,Prendre la parole,1
Faire de la photographie,Improviser au piano,1
Conduire un camion,Configurer un réseau,0
Tester un programme,Déployer une application,1
Organiser une conférence,Programmer en Python,0
Faire un bilan de santé,Planter des fleurs,0
Faire ses comptes,Préparer une soupe,0
Jouer au basketball,Pratiquer le surf,1
Préparer un gâteau,Prendre la parole en public,0
Préparer un smoothie,Nager en piscine,0
Réparer un ordinateur,Automatiser une tâche,1
Acheter en ligne,Prendre la parole en public,0
Payer ses factures,Peindre un tableau,0
Jouer du piano,Dessiner un portrait,1
Faire un massage,Prendre soin de sa peau,1
Marcher en ville,Interviewer quelqu'un,0
Faire cuire des pâtes,Ouvrir un compte,0
Tester un programme,Ouvrir un compte,0
Jouer au tennis,Jouer au volleyball,1
Créer un cours,Prendre un bus,0
Optimiser un système,Installer un logiciel,1
Jouer au football,Faire de la danse,1
Configurer un réseau,Improviser au piano,0
Animer une discussion,Réparer un ordinateur,0
Nager en piscine,Faire de la méditation,0
Analyser des données,Composer une mélodie,0
Développer une application,Présenter un projet,0
Analyser des données,Créer un algorithme,1
Créer un site web,Faire de la maintenance,1
Aller chez le dentiste,Prendre l'air frais,1
Faire un bilan de santé,Jouer au football,0
