text1,text2,label
Give advice,Grill meat,0
Use a scooter,Improvise on piano,0
Compose a song,Bake bread,0
Drive a car,Play violin,0
Drive a car,Use a taxi,1
Ride a scooter,Tidy the house,0
Maintain the garden,Water plants,1
Do accounting,Return a product,1
Bake a cake,Bake bread,1
Explain a concept,Give a lesson,1
Prepare a smoothie,Make an omelet,1
Take a plane,Make a pie,0
Prepare a smoothie,Bake bread,1
Hitchhike,Use a taxi,1
Make a sauce,Test a program,0
Eat balanced meals,Take vitamins,1
Play violin,Analyze data,0
Eat balanced meals,Get fresh air,1
Make a sauce,Go dancing,0
Practice boxing,Manage finances,0
Build an object,Analyze data,0
Deploy an application,Do maintenance,1
Lead a discussion,Give a lesson,1
Manage finances,Grill meat,0
Sleep enough,Monitor a system,0
Moderate a debate,Give a presentation,1
Configure a network,Develop an application,1
Draw a portrait,Paint with watercolor,1
Moderate a debate,Write a report,1
Play violin,Paint with watercolor,1
Secure a server,Repair a computer,1
Get a massage,Cook vegetables,0
Make a pie,Teach a language,0
Make a sauce,Prepare a smoothie,1
Practice relaxation,See a doctor,1
Supervise students,Swim in pool,0
Maintain the garden,Plant flowers,1
Make an omelet,Take a ferry,0
Prepare a salad,Write a report,0
Create an algorithm,Play guitar,0
Play guitar,Drive a car,0
Monitor a system,Analyze data,1
Make a pie,Prepare dessert,1
Play football,Practice boxing,1
Repair a computer,Ride a motorcycle,0
Sculpt a statue,Create artwork,1
Get a massage,Take vitamins,1
Get a massage,Get fresh air,1
Do stretching,Make a sauce,0
Create an algorithm,Analyze data,1
Open an account,Negotiate a price,1
Write a letter,Program in Python,0
Play violin,Compose a song,1
Configure a network,Optimize a system,1
Shop online,Invest in stocks,1
Improvise on piano,Teach mathematics,0
Sculpt a statue,Play piano,1
Do accounting,Return a product,1
Mow the lawn,Paint a wall,1
Manage finances,Manage budget,1
Make a sauce,Speak publicly,0
Do exercise,Walk in the city,0
Use a scooter,Do physiotherapy,0
Teach a language,Paint a picture,0
Do networking,Take vitamins,0
Sleep enough,Do meditation,1
Give advice,Do physiotherapy,0
Drive a truck,Send an email,0
Develop an application,Compose a melody,0
Swim in pool,Go jogging,1
Do stretching,Manage stress,1
Build an object,See a doctor,0
Prepare a dish,Bake a cake,1
Take vitamins,Play piano,0
Paint a picture,Drink plenty of water,0
Eat balanced meals,Go to dentist,1
Supervise students,Grade papers,1
Create a website,Repair a computer,1
Sing a song,Do housework,0
Organize a conference,Write a report,1
Sleep enough,Do physiotherapy,1
Tidy the house,Go grocery shopping,0
Lead a discussion,See a doctor,0
Play piano,Play violin,1
Organize training,Cook rice,0
Get a massage,Cook a roast,0
Lead a discussion,Manage finances,0
Secure a server,Configure a network,1
Ride a scooter,Negotiate a price,0
Practice boxing,Run a marathon,1
Create an algorithm,Install software,1
Make a pie,Develop an application,0
Pay bills,Calculate expenses,1
Write a message,Organize a conference,1
Manage finances,Pay bills,1
Play guitar,Compose a melody,1
Organize training,Improvise on piano,0
Write a message,Hitchhike,0
Practice yoga,Run a marathon,1
Bake bread,Get a massage,0
Drive a car,Create a course,0
Cook vegetables,Go to dentist,0
Build an object,Do maintenance,0
Ride a motorcycle,Install a shelf,0
Write a message,Write a report,1
Wash windows,Install a shelf,1
Sing a song,Improvise on piano,1
Compare prices,Save money,1
Bake bread,Drive a truck,0
Automate a task,Develop an application,1
Get a massage,Do meditation,1
Prepare a dish,Cook rice,1
Cook a roast,Go jogging,0
Teach a language,Prepare an exam,1
Practice yoga,Go dancing,1
Repair a computer,Plant flowers,0
Sculpt a statue,Sing a song,1
Organize training,Create a course,1
Shop online,Take a plane,0
Go skiing,Get fresh air,0
Automate a task,Analyze data,1
Create a drawing,Do dishes,0
Repair furniture,Clean the house,1
Moderate a debate,Go rock climbing,0
Improvise on piano,Draw a portrait,1
Swim in pool,Open an account,0
Moderate a debate,Give a presentation,1
Improvise on piano,Play drums,1
Play piano,Play violin,1
Prepare a dish,Paint with watercolor,0
Draw a portrait,Play drums,1
Host a meeting,Play basketball,0
Water plants,Create a website,0
Do accounting,Go shopping,1
Wash windows,Clean the house,1
Play violin,Create a drawing,1
Lead a discussion,Do networking,0
Drink plenty of water,Get fresh air,1
Prepare an exam,Give a presentation,1
Play guitar,Write a song,1
Moderate a debate,Present a project,1
Walk in the city,Shop online,0
Maintain the garden,Teach mathematics,0
Prepare dessert,Compose a melody,0
Lead a discussion,Do housework,0
Do accounting,Go shopping,1
Practice yoga,Drink plenty of water,0
Prepare a smoothie,Bake bread,1
Write a letter,Trim trees,0
Prepare an exam,Get a health checkup,0
Moderate a debate,Program in Python,0
Analyze data,Return a product,0
Practice relaxation,Open an account,0
Create artwork,Improvise on piano,1
Sing a song,Paint a picture,1
Play violin,Take photographs,1
Take vitamins,Give a presentation,0
Automate a task,Sculpt a statue,0
Do stretching,Do physiotherapy,1
Cook vegetables,Make an omelet,1
Practice boxing,Go rock climbing,1
Cook a roast,Cook vegetables,1
Do accounting,Prepare a salad,0
Create a course,Give a presentation,1
Take a bus,Play tennis,0
Give a presentation,Create a course,1
Play guitar,Sculpt a statue,1
Drive a car,Take the train,1
Compare prices,Program in Python,0
Host a meeting,Negotiate a contract,1
Moderate a debate,Write a letter,1
Take a ferry,Test a program,0
Paint a picture,Create artwork,1
Go skiing,Give a speech,0
Shop online,Manage finances,1
Speak publicly,Do stretching,0
Take a plane,Use a scooter,1
Make an omelet,Bake a cake,1
Negotiate a contract,Go dancing,0
Lead a discussion,Teach mathematics,1
Host a meeting,Send an email,1
Mow the lawn,Play drums,0
Hitchhike,Use a taxi,1
Do accounting,Create artwork,0
Supervise students,Buy clothes,0
Speak publicly,Shop online,0
Create a website,Deploy an application,1
Manage finances,Go rock climbing,0
Organize a conference,Moderate a debate,1
Develop an application,Deploy an application,1
Organize training,Take a plane,0
Build an object,Install a shelf,1
Get a massage,Do accounting,0
Cook vegetables,Bake a cake,1
Improvise on piano,Create a drawing,1
Ride a scooter,Calculate expenses,0
Mow the lawn,Clean the house,1
Eat balanced meals,Do stretching,1
Shop online,Invest in stocks,1
Peel vegetables,Drive a truck,0
Play piano,Do stretching,0
Host a meeting,Moderate a debate,1
Wash windows,Water plants,1
Play violin,Make a phone call,0
Moderate a debate,Monitor a system,0
Paint a picture,Sing a song,1
Practice boxing,Build an object,0
Walk in the city,Do maintenance,0
Plant flowers,Do dishes,1
Use a scooter,Compose a song,0
Moderate a debate,Speak publicly,1
Prepare a smoothie,Peel vegetables,1
Use an electric bike,Take the train,1
Do networking,Ride a motorcycle,0
Play drums,Make an omelet,0
Play guitar,Eat balanced meals,0
Practice relaxation,Wash windows,0
Sing a song,Create a database,0
Bake a cake,Develop an application,0
Pay bills,Get fresh air,0
Take a plane,Sleep enough,0
Pay bills,Get a massage,0
Make a sauce,Create a course,0
Monitor a system,Take care of skin,0
Walk in the city,Secure a server,0
Wash windows,Trim trees,1
Speak publicly,Write a letter,1
Invest in stocks,Do networking,0
Cook vegetables,Do housework,0
Do networking,Paint a picture,0
Compose a song,Play tennis,0
Play guitar,Create a website,0
Prepare an exam,Open an account,0
Create an algorithm,Configure a network,1
Repair a computer,Deploy an application,1
Grill meat,Draw a portrait,0
Prepare a smoothie,Bake bread,1
Prepare a lesson,Evaluate students,1
Do exercise,Prepare a smoothie,0
Water plants,Wash windows,1
Prepare an exam,Give a presentation,0
Moderate a debate,Give a presentation,1
Wash windows,Maintain the garden,1
Plant flowers,Paint a wall,1
Compare prices,Monitor a system,0
Make a sauce,Prepare a lesson,0
Teach a language,Plant flowers,0
Prepare an exam,Give a presentation,1
Write a letter,Give a lesson,0
Monitor a system,Ride a bike,0
Repair a computer,Ride a scooter,0
Compare prices,Manage finances,1
Use a scooter,Negotiate a price,0
Go dancing,Ride a bike,1
Repair furniture,Take the train,0
Do networking,Use a scooter,0
Create a drawing,Play piano,1
Ride a motorcycle,Use a scooter,1
Make a phone call,Apply for credit,0
Create a drawing,Tidy the house,0
Make a sauce,Bake bread,1
Take a plane,Drive a tractor,1
Create artwork,Paint a picture,1
Invest in stocks,Save money,1
Prepare an exam,Manage stress,0
Repair a computer,Sleep enough,0
Negotiate a contract,Walk in the city,0
Use an electric bike,Install software,0
Mow the lawn,Clean the house,1
Eat balanced meals,Do meditation,1
Drink plenty of water,Get a massage,1
Create artwork,Write a song,1
Secure a server,Make a phone call,0
Secure a server,Monitor a system,1
Play violin,Take photographs,1
Write a message,Speak in public,1
Play basketball,Practice boxing,1
Configure a network,Secure a server,1
Tidy the house,Go grocery shopping,0
Create artwork,Compose a melody,1
Go skiing,Prepare an exam,0
Analyze data,Repair a computer,1
Create a drawing,Create artwork,1
Do accounting,Shop online,1
Invest in stocks,Practice relaxation,0
Go skiing,Go jogging,1
Mow the lawn,Do housework,1
Give advice,Go grocery shopping,0
Bake a cake,Grill meat,1
Make a phone call,Host a meeting,1
Manage finances,Give a lesson,0
Repair furniture,Install a shelf,1
Write a letter,Send an email,1
Go skiing,Drive a tractor,0
Get a massage,Eat balanced meals,1
Automate a task,Optimize a system,1
Drive a truck,Go skiing,0
Develop an application,Install software,1
Develop an application,Do maintenance,1
Sculpt a statue,Compose a melody,1
Host a meeting,Secure a server,0
Drink plenty of water,Make an omelet,0
Create an algorithm,Configure a network,1
Cook rice,Prepare a dish,1
Prepare dessert,Make a pie,1
Create a course,Drink plenty of water,0
Make a phone call,See a doctor,0
Invest in stocks,Paint a wall,0
Play guitar,Create a drawing,1
Go skiing,Practice boxing,1
Use an electric bike,Take the train,1
Automate a task,Program in Python,1
Lead a discussion,Evaluate students,1
Sleep enough,Do exercise,1
Use an electric bike,Lead a discussion,0
Make a pie,Play violin,0
Deploy an application,Negotiate a price,0
Explain a concept,Paint with watercolor,0
Take the train,Prepare an exam,0
Manage finances,Manage budget,1
Host a meeting,Get a health checkup,0
Prepare an exam,Deploy an application,0
Create a drawing,Paint with watercolor,1
Compare prices,Invest in stocks,1
Practice yoga,Cook vegetables,0
Do networking,Make a phone call,1
Automate a task,Optimize a system,1
Compare prices,Go grocery shopping,1
Repair furniture,Shop online,0
Organize a conference,Do dishes,0
Give advice,Evaluate students,1
Play piano,Play violin,1
Give advice,Teach mathematics,1
Build an object,Interview someone,0
Make an omelet,Prepare soup,1
Ride a scooter,Manage budget,0
Cook rice,Prepare a salad,1
Compare prices,Maintain the garden,0
Improvise on piano,Paint with watercolor,1
Repair a computer,Automate a task,1
Prepare a salad,Cook pasta,1
Drive a car,Ride a scooter,1
Play drums,Teach a language,0
Configure a network,Give advice,0
Cook a roast,Sing a song,0
Take a bus,Play violin,0
Peel vegetables,Practice relaxation,0
Mow the lawn,Build an object,1
Improvise on piano,Lead a discussion,0
Prepare dessert,Make a sauce,1
Compose a song,Clean the house,0
Practice boxing,Play tennis,1
Supervise students,Cook pasta,0
Take a plane,Walk in the city,1
Create a drawing,Paint a picture,1
See a doctor,Drink plenty of water,1
Plant flowers,Use a taxi,0
Host a meeting,Plant flowers,0
Host a meeting,Deploy an application,0
Negotiate a contract,Go skiing,0
Run a workshop,Organize training,1
Automate a task,Improvise on piano,0
Secure a server,Take the train,0
Bake a cake,Prepare soup,1
Open an account,Invest in stocks,1
Prepare a smoothie,Bake a cake,1
Take a ferry,Take the subway,1
Create an algorithm,Moderate a debate,0
Make a sauce,Prepare a salad,1
Compare prices,Negotiate a price,1
Prepare a smoothie,Cook vegetables,1
Play guitar,Run a marathon,0
Make a phone call,Speak publicly,1
Give a presentation,Tidy the house,0
Configure a network,Explain a concept,0
Walk in the city,Drive a truck,1
Take a bus,Program in Python,0
Ride a scooter,Go rock climbing,0
Eat balanced meals,Evaluate students,0
Plant flowers,Install a shelf,1
Mow the lawn,Analyze data,0
Make an omelet,Cook vegetables,1
Moderate a debate,Prepare soup,0
Cook a roast,Take vitamins,0
Plant flowers,Water plants,1
Take a plane,Speak in public,0
Supervise students,Teach a language,1
Repair a computer,Peel vegetables,0
Open an account,Prepare soup,0
Compare prices,Manage budget,1
Supervise students,Run a workshop,1
Maintain the garden,Do tutoring,0
Make a phone call,Mow the lawn,0
Automate a task,Create a database,1
Prepare a salad,Prepare dessert,1
Cook rice,Paint a wall,0
Get a massage,See a doctor,1
Take the train,Ride a motorcycle,1
Do exercise,Take care of skin,1
See a doctor,Get a massage,1
Run a workshop,Do tutoring,1
Prepare a lesson,Take a ferry,0
Write a message,Send an email,1
Do accounting,Paint a wall,0
Mow the lawn,Go shopping,0
Drink plenty of water,Give advice,0
See a doctor,Take care of skin,1
Sing a song,Play violin,1
Create an algorithm,Do maintenance,1
Run a workshop,Evaluate students,1
Mow the lawn,Install a shelf,1
Drive a truck,Drive a tractor,1
Play football,Monitor a system,0
Do exercise,Go shopping,0
Play football,Give a presentation,0
Sleep enough,Go rock climbing,0
Make a sauce,Make a pie,1
Swim in pool,Ride a bike,1
Write a letter,Trim trees,0
Bake bread,Paint with watercolor,0
Play piano,Create a drawing,1
Prepare a salad,Grill meat,1
Deploy an application,Send an email,0
Hitchhike,Teach mathematics,0
Moderate a debate,Give a presentation,1
Go skiing,Prepare a smoothie,0
Analyze data,Do maintenance,1
Eat balanced meals,Repair furniture,0
Repair a computer,Deploy an application,1
Invest in stocks,Apply for credit,1
Speak publicly,Moderate a debate,1
Host a meeting,Negotiate a contract,1
Mow the lawn,Water plants,1
Prepare a smoothie,Prepare a salad,1
Mow the lawn,Go to dentist,0
Create a course,Give advice,1
